id,prediction
0,-0.0
1,-0.0
2,-0.0
3,56.523508334951984
4,419.79283087887416
5,1014.7974878160516
6,2134.989468455171
7,2649.2773269723048
8,2763.0123628550105
9,2887.4597489181365
10,3588.0150593863814
11,3266.7799781150215
12,2877.3948243191567
13,2655.7517765972057
14,2590.2253636183714
15,1877.3532342611848
16,1293.470514158293
17,696.9722518884591
18,245.6211661428894
19,0.0
20,-0.0
21,-0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,214.66671952730886
28,707.0021825290268
29,1450.3017280564502
30,2230.323774211084
31,2912.4999354880647
32,3333.1885938898945
33,3919.4058841602223
34,4045.216391260863
35,4225.637992343553
36,4017.267015553174
37,3584.2798796022944
38,3179.669452008683
39,2368.6900508311314
40,1393.4738976385052
41,808.8496947800024
42,436.25597251493093
43,118.12572211965396
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,37.45094699363495
51,346.6634181166152
52,792.8791163451601
53,1716.7455251134102
54,2617.8665324130397
55,3576.0743399601683
56,4146.594066521621
57,4807.92907886136
58,5047.465400778865
59,4677.189970114997
60,4464.866253608996
61,3752.8139458434707
62,3142.6879774063127
63,2170.372143758038
64,1510.7146495365807
65,746.4035141404701
66,285.4191224053147
67,121.14658714983833
68,3.637850181354957
69,-0.0
70,-0.0
71,-0.0
72,0.0
73,0.0
74,48.093894368406566
75,183.64135045956544
76,603.6185693663812
77,1429.118309845651
78,2354.1940675338788
79,3161.0750865776035
80,3369.1394291714228
81,3179.611460719642
82,3495.932568229701
83,3497.95645576689
84,3529.617384589162
85,3632.919947057938
86,2850.752498423802
87,2152.4451423385267
88,1266.9243830317205
89,663.0458570564986
90,262.5971935016267
91,114.35899149687828
92,0.0
93,-0.0
94,0.0
95,0.0
96,0.0
97,-0.0
98,7.536805630031239
99,267.7143460709688
100,678.9340355066328
101,1553.0134725602802
102,2689.4396532434307
103,3759.643576675876
104,4479.518505419332
105,4792.740435916521
106,5214.703391009042
107,5065.134259575205
108,4734.681078709988
109,4302.537191141355
110,3597.622788365078
111,2969.2948089558654
112,2084.452644703174
113,1092.7991460038336
114,428.8960035268382
115,195.98274585954425
116,21.026008258508607
117,0.0
118,0.0
119,0.0
120,-0.0
121,-0.0
122,0.0
123,234.89239742702958
124,637.3373395682539
125,1547.356481613546
126,2314.4979028264847
127,3410.29570634301
128,3981.054859784051
129,3877.362845568018
130,4201.414255652094
131,3855.145402822537
132,3414.9891146394016
133,3419.9344696352637
134,3251.438245327709
135,2358.391613509769
136,1687.1714759151978
137,969.9770126346502
138,402.82353724286736
139,201.3876366721891
140,31.069110061602753
141,-0.0
142,0.0
143,0.0
144,-0.0
145,0.0
146,49.247933443361255
147,301.2237353363142
148,656.9945291128718
149,1747.5816881684282
150,2672.219625213799
151,3617.244633397847
152,4056.8505940010655
153,4669.905088709063
154,4504.876311753478
155,4328.347381593766
156,3901.010312082636
157,3343.1469317491055
158,2942.8795405753217
159,2326.5047476118584
160,1835.958833382172
161,942.0097493599675
162,405.86597409134265
163,183.81936124624968
164,29.75653207844811
165,0.0
166,-0.0
167,-0.0
168,-0.0
169,-0.0
170,0.0
171,60.837427034616
172,112.15968740831235
173,202.3639896164314
174,233.87188862673997
175,357.30193714323354
176,542.7539407569747
177,656.0189824118512
178,720.4992142892568
179,1406.0676396076374
180,1859.7877568478266
181,2153.7367758493174
182,2021.1856874113182
183,1856.7158129348209
184,1120.7024573654023
185,570.3180468266632
186,322.80113666380305
187,143.01644243582447
188,4.675863439469183
189,-0.0
190,-0.0
191,0.0
192,0.0
193,0.0
194,36.32949169747816
195,221.63451767331418
196,469.684074789872
197,933.8098148346342
198,1407.5534137183645
199,2021.8442620843616
200,1888.469048906301
201,2538.4032769120236
202,3223.867131523598
203,2499.559910475901
204,2562.5404528501494
205,2615.8728845034616
206,2086.532812758813
207,1173.6441508873195
208,874.7909079867235
209,412.0469209338791
210,185.83307080866854
211,48.58631752860113
212,0.0
213,-0.0
214,-0.0
215,0.0
216,0.0
217,0.0
218,29.794603812987145
219,84.30708020081146
220,135.67026341875524
221,298.11286002200984
222,733.2263583445707
223,1222.1465469979662
224,1570.4046124966173
225,1697.5643496760226
226,1839.0734373587693
227,1806.2815749772003
228,1213.270366931552
229,1106.510948185412
230,784.2824262934987
231,591.3175178114005
232,497.13216604720174
233,281.1046874169166
234,155.34552125463907
235,67.91548832897696
236,8.959244410402311
237,-0.0
238,-0.0
239,0.0
240,0.0
241,0.0
242,51.056380045162726
243,137.74343320758993
244,369.5975384618203
245,929.034637779062
246,1347.0458116628276
247,1763.2741756371004
248,1913.889401032442
249,1682.1344070459145
250,1780.188756561442
251,1654.4480512638397
252,1887.6532469681285
253,2274.002335407228
254,2321.6877954819656
255,2016.2429944676242
256,1397.0852755585342
257,813.023140604524
258,534.5857852653346
259,198.16537751296792
260,59.99185751638089
261,0.0
262,-0.0
263,0.0
264,0.0
265,0.0
266,79.1753650959218
267,211.74974574591033
268,408.8023107557018
269,851.2449987729349
270,1099.46015506448
271,1207.8564062899036
272,1440.9700448248816
273,1651.1841242558905
274,1820.8237180505243
275,1580.3597643259327
276,1356.0552795952703
277,1093.6957781026254
278,1114.8098822684153
279,760.1027231357507
280,563.2330431335981
281,439.4109380500196
282,256.6037026670789
283,50.232948434000036
284,3.992610643903274
285,0.0
286,-0.0
287,-0.0
288,0.0
289,1.319931912418906
290,81.96041497943479
291,210.2593339280093
292,541.8080825856831
293,1001.7189755574876
294,1486.1213810104189
295,1796.7709404810648
296,1800.7692764320332
297,2143.5797438125555
298,2069.9593684374386
299,1891.255217774761
300,1756.7852525971398
301,1664.5164762291865
302,1599.632966592034
303,1400.6636978085257
304,1277.447472500835
305,887.8021108926448
306,417.2281979752185
307,174.80237339023466
308,0.0
309,-0.0
310,-0.0
311,-0.0
312,-0.0
313,4.760465786687879
314,44.9637251668603
315,245.47920650564166
316,490.6913153515387
317,915.5100847762563
318,1297.2836252750208
319,1723.035937615458
320,2266.928264794874
321,2345.4548717064317
322,2586.2107662412136
323,2663.723504350567
324,1936.6356174971438
325,1674.1353623088733
326,1207.68848529691
327,761.5730288285232
328,684.8131111002285
329,443.12647375396125
330,187.90047625620397
331,85.99477933070258
332,8.763548359313193
333,0.0
334,0.0
335,0.0
336,0.0
337,20.774516976290307
338,51.56660022427726
339,90.97239226830311
340,229.11618729232586
341,554.6200845346586
342,691.6423036244489
343,1026.782256682983
344,1216.916522119453
345,1377.520592077633
346,1188.8070115559483
347,1387.207249112154
348,1242.5276149956937
349,1206.7234152713618
350,1074.8321745134713
351,948.4426362005154
352,777.2001673709542
353,498.4554173964739
354,272.9706369944556
355,128.3759322721384
356,54.52511469375308
357,0.0
358,0.0
359,0.0
360,0.0
361,17.649648694876724
362,37.99768328890268
363,172.7855296081745
