id,prediction
0,0.0
1,0.0
2,0.0
3,83.93183120345353
4,434.57851733735
5,1020.9199067143966
6,2062.641283612542
7,2522.5832480619665
8,2740.83336073361
9,2898.9412893595195
10,3327.9924357397813
11,3095.078730981738
12,2784.4593993714516
13,2583.7980005594977
14,2453.3211255577316
15,1780.1977284623954
16,1201.9249805050495
17,655.4698032969757
18,249.08521039150156
19,23.500865379463335
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,236.46160932540414
28,720.0064154267448
29,1369.03411133187
30,2080.8780295679517
31,2996.3649177171856
32,3441.131694522225
33,3935.658051147312
34,3993.6759698680044
35,4051.9743387560934
36,3876.7028550621135
37,3551.583411482312
38,3171.6192882277037
39,2371.246162968543
40,1554.9683838497085
41,805.6108582520319
42,429.30541915727247
43,135.92341265873898
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,34.06577345260876
51,308.63281532601434
52,756.742769284939
53,1743.4350803986513
54,2676.4350554456378
55,3533.5751487121925
56,4234.908543349711
57,4733.482870725504
58,4895.707947447128
59,4602.435056088769
60,4275.851909244279
61,3670.76546268281
62,2995.013952787268
63,2171.490787220325
64,1440.152852033942
65,755.7746395281044
66,285.03911323885177
67,91.94808015514252
68,5.050227000980319
69,-0.0
70,-0.0
71,-0.0
72,0.0
73,0.0
74,51.3152543886383
75,169.39201832740002
76,567.3910234340146
77,1430.4683191165093
78,2394.846210234618
79,3263.1172935184222
80,3621.291332498208
81,3456.9788112637607
82,3573.315579214158
83,3501.9882566680535
84,3512.484279933517
85,3557.140633005215
86,2951.9548851517793
87,2236.9126269240933
88,1407.0188619822197
89,721.8432045157768
90,317.5979563299197
91,136.14087693876533
92,34.003294631623774
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,48.87120779873336
99,275.5646577116124
100,681.126098353622
101,1646.036039881509
102,2660.731381564725
103,3685.952557395898
104,4429.567573655433
105,4768.626377977215
106,5076.162519081306
107,4882.685808941979
108,4622.59450035131
109,4240.753086583356
110,3569.8443355492445
111,2954.195131402993
112,2070.734822001302
113,1159.8206684383122
114,457.6340569370322
115,177.23731916613323
116,28.790886886551185
117,0.0
118,0.0
119,0.0
120,-0.0
121,-0.0
122,16.335725835990683
123,253.09744487605894
124,678.1829581091537
125,1593.6119130747873
126,2433.9539286520167
127,3433.3858300794654
128,3975.663950863932
129,3969.173488447081
130,4106.713231210559
131,3884.9743876870098
132,3623.0155727707247
133,3503.13827931716
134,3211.14520061819
135,2391.8344247441855
136,1731.9578659639915
137,933.5204127740725
138,427.6324108160195
139,174.24887092895054
140,36.941395456208056
141,0.0
142,0.0
143,0.0
144,-0.0
145,0.0
146,55.77000098728176
147,327.0414020845549
148,714.2541299965044
149,1754.847168449333
150,2702.6010075504237
151,3628.824740307035
152,4211.486176243494
153,4644.729239842085
154,4405.716810849915
155,4308.579641325725
156,3988.4000744293917
157,3387.519560034649
158,2984.68114107199
159,2339.6345397855985
160,1785.1444021577713
161,898.435053394722
162,418.7044685814358
163,155.5355811148526
164,29.53364169711694
165,0.0
166,-0.0
167,-0.0
168,0.0
169,0.0
170,28.411847497275065
171,84.12292087768901
172,134.94384710278428
173,206.27809382849736
174,284.87078602792263
175,442.72290229597024
176,590.1632179997819
177,709.8850490824605
178,753.1695416976397
179,1321.723798834257
180,1887.6885686528817
181,2085.984816832297
182,1899.3370565941473
183,1849.0955686964935
184,1094.8133502194564
185,609.3884901561516
186,337.7128970053699
187,141.3444461321998
188,4.218034785454528
189,-0.0
190,-0.0
191,0.0
192,0.0
193,0.0
194,55.62862010729752
195,210.97417875857712
196,437.45805846208657
197,848.857238687227
198,1323.5666914243197
199,2123.128879054517
200,1889.1870166085635
201,2550.436385428653
202,3299.543504357548
203,2410.7236675589475
204,2489.33253173345
205,2710.757951631191
206,2228.877460063364
207,1139.9069579565644
208,769.0555037792624
209,426.6727882661278
210,212.56978569851742
211,69.26673723599151
212,13.489780396661605
213,0.0
214,-0.0
215,0.0
216,0.0
217,0.0
218,47.43898658413421
219,92.6103590742408
220,148.06986348481723
221,283.80458231460443
222,698.9981717256952
223,1168.573823644591
224,1595.5607210523895
225,1740.4439409040726
226,1722.1490212224192
227,1659.9538708875743
228,1208.6718291967793
229,1065.4564902460006
230,808.6453573438796
231,663.6373529906934
232,505.47240857548843
233,299.67763569857607
234,175.1094978767286
235,70.93679189559322
236,26.172360820079316
237,0.0
238,-0.0
239,0.0
240,0.0
241,0.0
242,80.87592121324292
243,153.47006528754315
244,353.3633960035274
245,793.9793375628587
246,1260.545911656438
247,1832.8818257236517
248,1946.9797825902713
249,1602.0931086247501
250,1674.426685542662
251,1531.012295220975
252,1890.5206281335718
253,2207.183344989354
254,2157.4613815651855
255,1912.5847619570877
256,1346.9542392537642
257,830.7815660902988
258,553.8171347534476
259,218.04532961856853
260,76.90279838719442
261,0.0
262,-0.0
263,0.0
264,0.0
265,0.0
266,85.72541705632486
267,195.94671063128052
268,391.1710400233736
269,767.1801061417881
270,1072.1533789210002
271,1378.5840255702064
272,1592.6916550597189
273,1801.5732882348184
274,1899.84030372815
275,1738.5924340491797
276,1555.4475737062048
277,1328.0405697875221
278,1211.189873835774
279,920.5965507703728
280,579.1928178895512
281,431.72544003242103
282,244.82143634572293
283,61.43345772351968
284,22.083944215762234
285,0.0
286,0.0
287,0.0
288,0.0
289,28.012285088766813
290,91.58730533957785
291,201.98244640363555
292,489.82608460097435
293,924.0834531611204
294,1334.8420864368127
295,1768.3333123798361
296,1900.0027028796164
297,2192.736461303455
298,2150.2662216184217
299,2021.9682759459215
300,1775.5897046197015
301,1654.2010696905645
302,1510.3507349048436
303,1333.0985516173196
304,1090.1759552264539
305,745.6250181339849
306,393.6515459572764
307,163.98810084909036
308,13.60405533638748
309,0.0
310,-0.0
311,-0.0
312,0.0
313,24.764344353155273
314,56.76939603890915
315,233.64097335647162
316,507.61616257423026
317,867.3882751004243
318,1303.625132578536
319,1798.6488470642744
320,2288.370036467226
321,2387.0957469475643
322,2541.8032606137717
323,2567.3522648428075
324,2070.86830830638
325,1695.3705932421235
326,1227.8371547119737
327,820.8768054243901
328,653.7336888794556
329,414.37878745949376
330,192.86722588798858
331,78.90518699306025
332,6.414555843567947
333,0.0
334,0.0
335,0.0
336,0.0
337,36.42783823185357
338,63.58374880619944
339,103.46099229260777
340,242.1120124526352
341,509.2478121942354
342,704.6155057569242
343,980.0651832980984
344,1191.8955924323695
345,1337.64183369775
346,1288.3610827267753
347,1458.59956202296
348,1345.1501487485612
349,1226.6993278040568
350,1054.7351020477786
351,920.8590492967461
352,742.8996923829357
353,487.8784618841824
354,280.7345291511363
355,146.2107072983834
356,67.85540616380052
357,0.0
358,0.0
359,0.0
360,0.0
361,41.36217479086845
362,57.53383173701288
363,161.10474442586224
