id,prediction
0,0.0
1,0.0
2,0.0
3,111.34015407195507
4,449.3642037958258
5,1027.0423256127417
6,1990.2930987699124
7,2395.8891691516283
8,2718.654358612209
9,2910.4228298009025
10,3067.9698120931816
11,2923.3774838484546
12,2691.5239744237465
13,2511.84422452179
14,2316.4168874970915
15,1683.042222663606
16,1110.3794468518058
17,613.9673547054923
18,252.5492546401137
19,47.00173075892667
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,258.2564991234994
28,733.0106483244626
29,1287.76649460729
30,1931.4322849248188
31,3080.229899946307
32,3549.0747951545554
33,3951.9102181344015
34,3942.135548475146
35,3878.3106851686343
36,3736.1386945710533
37,3518.8869433623286
38,3163.569124446724
39,2373.802275105955
40,1716.4628700609119
41,802.3720217240614
42,422.354865799614
43,153.721103197824
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,30.68059991158257
51,270.60221253541346
52,720.6064222247178
53,1770.1246356838922
54,2735.003578478235
55,3491.075957464217
56,4323.223020177801
57,4659.036662589648
58,4743.950494115391
59,4527.680142062542
60,4086.8375648795627
61,3588.716979522149
62,2847.339928168223
63,2172.6094306826117
64,1369.5910545313034
65,765.1457649157388
66,284.6591040723889
67,62.7495731604467
68,6.462603820605682
69,-0.0
70,-0.0
71,-0.0
72,-0.0
73,0.0
74,54.53661440887004
75,155.1426861952346
76,531.163477501648
77,1431.8183283873675
78,2435.498352935357
79,3365.159500459241
80,3873.4432358249933
81,3734.3461618078786
82,3650.6985901986145
83,3506.020057569217
84,3495.3511752778722
85,3481.3613189524913
86,3053.157271879756
87,2321.3801115096594
88,1547.113340932719
89,780.6405519750551
90,372.5987191582127
91,157.9227623806524
92,68.00658926324755
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,90.20560996743548
99,283.414969352256
100,683.318161200611
101,1739.0586072027377
102,2632.0231098860195
103,3612.2615381159194
104,4379.616641891534
105,4744.512320037909
106,4937.621647153569
107,4700.237358308754
108,4510.507921992632
109,4178.968982025358
110,3542.0658827334105
111,2939.09545385012
112,2057.0169992994297
113,1226.8421908727908
114,486.3721103472262
115,158.4918924727222
116,36.55576551459376
117,0.0
118,-0.0
119,-0.0
120,-0.0
121,-0.0
122,32.671451671981366
123,271.3024923250883
124,719.0285766500534
125,1639.8673445360284
126,2553.409954477548
127,3456.475953815921
128,3970.273041943813
129,4060.9841313261436
130,4012.012206769023
131,3914.803372551482
132,3831.0420309020483
133,3586.3420889990557
134,3170.8521559086703
135,2425.2772359786018
136,1776.744256012785
137,897.0638129134948
138,452.4412843891716
139,147.11010518571197
140,42.813680850813356
141,0.0
142,-0.0
143,0.0
144,-0.0
145,0.0
146,62.29206853120227
147,352.85906883279563
148,771.513730880137
149,1762.1126487302377
150,2732.982389887048
151,3640.4048472162226
152,4366.121758485921
153,4619.553390975106
154,4306.557309946353
155,4288.811901057683
156,4075.7898367761472
157,3431.8921883201933
158,3026.482741568658
159,2352.764331959338
160,1734.3299709333703
161,854.8603574294763
162,431.5429630715289
163,127.2518009834555
164,29.310751315785772
165,0.0
166,-0.0
167,-0.0
168,0.0
169,0.0
170,56.823694994550124
171,107.40841472076204
172,157.7280067972562
173,210.19219804056334
174,335.8696834291053
175,528.1438674487069
176,637.572495242589
177,763.7511157530696
178,785.8398691060227
179,1237.3799580608766
180,1915.5893804579368
181,2018.232857815276
182,1777.4884257769759
183,1841.4753244581661
184,1068.9242430735105
185,648.45893348564
186,352.62465734693666
187,139.67244982857514
188,3.7602061314398725
189,-0.0
190,-0.0
191,-0.0
192,0.0
193,0.0
194,74.92774851711688
195,200.31383984384007
196,405.2320421343012
197,763.9046625398199
198,1239.5799691302748
199,2224.4134960246715
200,1889.904984310826
201,2562.469493945282
202,3375.2198771914977
203,2321.8874246419946
204,2416.1246106167514
205,2805.6430187589212
206,2371.2221073679148
207,1106.1697650258088
208,663.3200995718014
209,441.2986555983765
210,239.3065005883663
211,89.94715694338188
212,26.97956079332321
213,0.0
214,-0.0
215,-0.0
216,0.0
217,0.0
218,65.08336935528128
219,100.91363794767017
220,160.46946355087925
221,269.496304607199
222,664.7699851068197
223,1115.0011002912156
224,1620.716829608162
225,1783.3235321321226
226,1605.224605086069
227,1513.6261667979484
228,1204.0732914620066
229,1024.4020323065897
230,833.0082883942605
231,735.9571881699865
232,513.8126511037751
233,318.25058398023555
234,194.87347449881813
235,73.95809546220949
236,43.38547722975632
237,0.0
238,-0.0
239,-0.0
240,0.0
241,0.0
242,110.69546238132311
243,169.19669736749634
244,337.12925354523446
245,658.9240373466555
246,1174.046011650048
247,1902.4894758102032
248,1980.0701641481005
249,1522.051810203586
250,1568.664614523882
251,1407.5765391781106
252,1893.3880092990155
253,2140.3643545714795
254,1993.234967648406
255,1808.9265294465513
256,1296.823202948994
257,848.5399915760738
258,573.0484842415606
259,237.9252817241691
260,93.81373925800794
261,0.0
262,-0.0
263,-0.0
264,-0.0
265,0.0
266,92.2754690167279
267,180.1436755166507
268,373.5397692910455
269,683.1152135106413
270,1044.8466027775203
271,1549.3116448505093
272,1744.4132652945561
273,1951.9624522137462
274,1978.856889405776
275,1896.8251037724265
276,1754.8398678171397
277,1562.3853614724192
278,1307.5698654031332
279,1081.0903784049947
280,595.1525926455042
281,424.03994201482254
282,233.03917002436697
283,72.63396701303932
284,40.17527778762119
285,0.0
286,0.0
287,0.0
288,0.0
289,54.704638265114724
290,101.2141956997209
291,193.7055588792618
292,437.84408661626566
293,846.4479307647531
294,1183.5627918632063
295,1739.8956842786072
296,1999.2361293271993
297,2241.8931787943548
298,2230.573074799405
299,2152.681334117082
300,1794.3941566422632
301,1643.8856631519425
302,1421.0685032176532
303,1265.5334054261134
304,902.9044379520726
305,603.447925375325
306,370.0748939393344
307,153.17382830794608
308,27.208110672774957
309,0.0
310,-0.0
311,-0.0
312,0.0
313,44.768222919622666
314,68.575066910958
315,221.80274020730153
316,524.5410097969218
317,819.2664654245922
318,1309.9666398820514
319,1874.2617565130909
320,2309.8118081395783
321,2428.736622188696
322,2497.39575498633
323,2470.981025335048
324,2205.100999115616
325,1716.6058241753738
326,1247.9858241270372
327,880.1805820202569
328,622.6542666586827
329,385.6311011650263
330,197.8339755197732
331,71.81559465541791
332,4.0655633278227015
333,-0.0
334,-0.0
335,-0.0
336,-0.0
337,52.08115948741683
338,75.60089738812162
339,115.94959231691242
340,255.10783761294456
341,463.8755398538122
342,717.5887078893995
343,933.3481099132141
344,1166.8746627452858
345,1297.7630753178669
346,1387.9151538976025
347,1529.9918749337662
348,1447.772682501429
349,1246.6752403367516
350,1034.6380295820857
351,893.2754623929768
352,708.5992173949171
353,477.3015063718909
354,288.498421307817
355,164.04548232462835
356,81.18569763384798
357,0.0
358,0.0
359,0.0
360,0.0
361,65.07470088686019
